Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

44518.77795948	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77797106	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77798263	135.10	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77799421	135.10	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77800578	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77801735	135.40	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77802893	135.40	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77804050	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77805208	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77806365	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77807522	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77808680	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77809837	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77810995	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77812152	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77813309	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77814467	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77815624	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77816782	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77817939	135.10	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77819096	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77820254	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77821411	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77822569	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77823726	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77824884	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77826041	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77827198	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77828356	134.80	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77829513	134.70	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77830671	134.90	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77831828	135.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77832985	135.10	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77834143	135.20	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77835300	135.30	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77836458	141.00	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77837615	134.80	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77838772	134.80	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44518.77839930	134.80	0.000	0.000	0.00	0.000	0.00	0.000	0.00	0.00	0.000	0.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
